AGN,Z,n,R,NH,U,H1_4861.36A,O3_5007.00A,H1_6562.85A,N2_6584.00A,O1_6300.00A,S2_6720.00A,NE5_3345.99A,NE5_3426.03A,FE11_7891.87A,S12_7610.59A,FE7_5720.71A,FE7_5720.22A,FE7_6086.97A,S8_9914.00A,AL5_2.90450m,AL6_3.65932m,AL6_9.11329m,AL8_5.82933m,AL8_3.69722m,AL9_2.04444m,AR3_8.98898m,AR3_21.8253m,AR3_6.36676m,AR5_13.0985m,AR5_7.89971m,AR5_4.92778m,AR6_4.52800m,CA4_3.20610m,CA5_4.15739m,CA5_11.4792m,CA8_2.32117m,CL4_20.3197m,CL4_11.7629m,CL4_7.45009m,CL5_6.70733m,FE4_2.83562m,FE4_2.86447m,FE4_2.80554m,FE4_2.71569m,FE4_2.77325m,FE4_2.71341m,FE4_1.54429m,FE4_1.54122m,FE4_1.66239m,FE4_2.77563m,FE4_2.12139m,FE4_1.11332m,FE4_1.07611m,FE4_1.50700m,FE4_1.90740m,FE4_2.18716m,FE4_1.07749m,FE4_2.83081m,FE4_3.16981m,FE4_3.80820m,FE4_3.03352m,FE4_1.54322m,FE4_7.40704m,FE4_2.90821m,FE4_2.08829m,FE4_1.50629m,FE4_5.39606m,FE4_1.27087m,FE4_4.72617m,FE4_3.58762m,FE4_3.58878m,FE4_2.97281m,FE4_3.38592m,FE4_8.15106m,FE4_2.90104m,FE4_2.83329m,FE4_3.39109m,FE4_3.21932m,FE5_25.9131m,FE5_20.8407m,FE5_2.04669m,FE5_3.36066m,FE5_3.27093m,FE5_1.91721m,FE5_3.15073m,FE5_1.92100m,FE5_2.03959m,FE5_2.89265m,FE5_6.68535m,FE5_1.04005m,FE5_3.02517m,FE5_1.03533m,FE5_2.03151m,FE5_1.02599m,FE5_1.02140m,FE5_4.89702m,FE5_10.8962m,FE5_5.23472m,FE5_1.00817m,FE5_3.51633m,FE5_1.81848m,FE5_1.03480m,FE5_1.47688m,FE5_1.06742m,FE5_1.62393m,FE5_1.40642m,FE5_5.71894m,FE6_19.5527m,FE6_14.7670m,FE6_12.3074m,FE6_1.34929m
80,1,300,21.3,22,0.003908,0.0006703,0.0066664,0.0046732,0.0015875,0.00049386,0.003099,2.4668E-06,7.6298E-06,0,0,1.0747E-07,0,1.933E-07,3.1201E-07,5.8592E-06,0.000004248,2.8343E-07,6.2913E-11,2.16E-11,3.5836E-15,0.0031699,0.00031071,6.0573E-07,0.0018054,0.0011039,8.671E-08,0.00033086,2.7261E-07,9.8507E-08,6.3146E-09,3.7698E-10,0.00017854,0.00013877,8.8509E-09,2.0562E-08,7.0236E-06,3.2168E-06,1.9807E-06,1.5364E-06,9.6056E-07,4.4881E-07,1.843E-07,1.4996E-07,7.2256E-08,1.4285E-07,7.4753E-08,5.1621E-08,3.7542E-08,5.2157E-08,3.4127E-08,3.1022E-08,2.0411E-08,4.6032E-08,2.5464E-08,2.0634E-08,1.7732E-08,1.8559E-08,1.1316E-08,1.0588E-08,6.7122E-09,8.2172E-09,7.3796E-09,3.9191E-09,6.9893E-09,5.8588E-09,3.5126E-09,1.4359E-09,1.6683E-09,5.4524E-10,7.1495E-10,3.0599E-10,2.9042E-10,6.5224E-11,0.000044325,0.000023117,8.1992E-07,7.3092E-07,5.9491E-07,4.5503E-07,3.7644E-07,1.1744E-07,1.1901E-07,1.0028E-07,3.4157E-08,1.0168E-08,1.0803E-08,4.8452E-09,7.6905E-09,4.4876E-09,3.4953E-09,7.5069E-09,7.1148E-09,4.9437E-09,1.9555E-09,3.6062E-09,2.3087E-09,1.0592E-09,1.6246E-09,9.7248E-10,1.0383E-09,6.3337E-10,1.0435E-09,0.000085666,0.00006372,0.000029804,1.1282E-06
80,1,300,21.3,23,0.003908,2.888E-07,2.7104E-13,1.2878E-06,2.6293E-11,4.1859E-12,1.1415E-10,1.6E-21,1.06E-20,0,0,9.9278E-17,0,6.4453E-16,3.8001E-12,3.3581E-07,5.1767E-07,8.5426E-09,1.8468E-11,2.7297E-12,3.4045E-17,0.00011838,0.000069357,1.989E-07,0.00039875,0.00025264,2.0323E-08,0.000066589,2.2405E-08,1.6608E-08,5.6828E-10,7.6312E-12,0.000034135,0.000015519,2.7349E-09,7.0644E-09,3.6641E-07,1.747E-07,9.9178E-08,6.6798E-08,4.5493E-08,1.9513E-08,2.131E-10,1.6861E-10,1.5232E-10,6.8612E-09,8.9356E-10,2.4311E-12,1.207E-12,4.8116E-11,2.0128E-10,4.4493E-10,6.822E-13,2.3691E-09,1.9998E-09,2.793E-09,1.1957E-09,2.0868E-11,3.5516E-09,6.1399E-10,7.2272E-11,7.5807E-12,1.9609E-09,7.632E-13,1.524E-09,6.8074E-10,4.0813E-10,8.9908E-11,1.6253E-10,8.8601E-11,4.0929E-11,1.5963E-11,2.8584E-11,5.4172E-12,0.000013318,4.6531E-06,7.7823E-09,6.9849E-08,5.222E-08,2.7533E-09,2.9273E-08,7.2739E-10,1.1054E-09,5.6747E-09,1.1727E-08,2.2052E-13,7.2075E-10,1.0095E-13,6.9899E-11,8.2851E-14,6.1974E-14,1.7409E-09,4.0983E-10,1.2634E-09,2.9393E-14,3.9251E-10,9.7434E-12,2.1199E-14,1.2641E-12,2.899E-14,1.8191E-12,3.2659E-13,2.9854E-10,0.000015023,0.000016764,4.5214E-06,3.9178E-10
80,1,300,21.2,20,0.006194,0.0063556,0.037143,0.017915,0.00016033,5.4828E-08,0.00044383,0.0012804,0.0035951,7.5367E-14,0,9.5334E-06,0,0.000014325,0.000011148,7.6464E-06,0.000011387,9.9818E-07,4.9688E-10,2.0627E-10,5.5866E-14,0.00034596,0.000024255,4.3664E-08,0.0027679,0.0017089,1.3348E-07,0.00060644,1.4231E-07,1.4042E-07,1.0279E-08,1.8869E-09,0.000098573,0.000086248,4.4812E-09,5.0656E-08,1.2837E-06,5.7679E-07,3.607E-07,2.9182E-07,1.7975E-07,8.536E-08,6.6382E-08,5.4268E-08,3.0743E-08,2.6625E-08,2.3477E-08,3.9565E-08,3.0704E-08,1.9587E-08,1.2152E-08,9.4276E-09,1.6592E-08,8.4786E-09,5.2399E-09,3.7803E-09,3.7654E-09,6.7164E-09,1.8938E-09,2.3994E-09,2.148E-09,3.09E-09,1.177E-09,2.4765E-09,1.1631E-09,1.1127E-09,6.706E-10,3.2064E-10,2.6238E-10,9.6795E-11,1.2837E-10,5.614E-11,4.5585E-11,1.0344E-11,0.000038598,0.000022247,0.000001805,1.0488E-06,8.6799E-07,1.0897E-06,5.6505E-07,2.7944E-07,2.6369E-07,1.5957E-07,3.6614E-08,6.4371E-08,1.67E-08,3.1523E-08,1.7147E-08,2.9125E-08,2.3313E-08,8.8758E-09,1.0523E-08,5.7026E-09,1.3291E-08,5.0449E-09,5.8713E-09,7.4183E-09,5.8113E-09,6.4044E-09,3.243E-09,2.4619E-09,1.1822E-09,0.00016975,0.00011691,0.000061447,8.8184E-06
80,1,300,21.2,21,0.006194,0.022728,0.28047,0.073713,0.020856,0.0043717,0.022948,0.00087051,0.0024754,1.0978E-14,0,8.3691E-06,0,0.000012897,0.000015939,0.000020064,0.000023209,1.9488E-06,8.986E-10,3.6187E-10,1.0247E-14,0.0061652,0.00045149,8.2264E-07,0.0057986,0.0035595,2.7822E-07,0.0013905,6.9422E-07,3.147E-07,2.2521E-08,3.6124E-09,0.00042018,0.00035896,1.9244E-08,9.8718E-08,0.000020115,9.1173E-06,5.6877E-06,4.5326E-06,2.7959E-06,1.3243E-06,9.3584E-07,7.6451E-07,3.6684E-07,4.1476E-07,2.9369E-07,4.3921E-07,3.359E-07,2.7359E-07,1.4907E-07,1.1854E-07,1.8169E-07,1.3221E-07,7.2703E-08,5.3537E-08,5.1909E-08,9.4618E-08,2.6124E-08,3.214E-08,2.6792E-08,4.3114E-08,1.7069E-08,2.7811E-08,1.6718E-08,1.5649E-08,9.3993E-09,4.305E-09,4.2749E-09,1.3785E-09,2.0171E-09,8.7669E-10,7.4294E-10,1.7351E-10,0.000087465,0.000049459,3.3706E-06,2.0927E-06,1.7275E-06,2.0057E-06,1.1181E-06,5.1408E-07,4.905E-07,3.1245E-07,7.675E-08,1.012E-07,3.2894E-08,4.9253E-08,3.1911E-08,4.5617E-08,3.629E-08,1.8267E-08,2.1127E-08,1.1802E-08,2.065E-08,1.0105E-08,1.0691E-08,1.1356E-08,9.9635E-09,9.8949E-09,5.6775E-09,4.1643E-09,2.4486E-09,0.00028006,0.000195,0.00010064,0.000011526
80,1,300,21.2,22,0.006194,0.00096661,0.010615,0.0066669,0.0020048,0.00076953,0.0041954,9.5004E-06,0.000029386,1.3248E-15,0,4.7543E-07,0,8.5525E-07,2.9429E-06,0.00001232,0.000016147,0.000001081,7.2692E-10,2.5341E-10,4.777E-15,0.0038336,0.00037765,7.3662E-07,0.0044616,0.0027544,2.1636E-07,0.001053,4.532E-07,2.3141E-07,1.49E-08,1.8827E-09,0.00031523,0.00024579,1.5693E-08,8.2158E-08,0.000012122,5.5304E-06,3.4049E-06,2.6522E-06,1.6587E-06,7.7494E-07,3.1688E-07,2.5783E-07,1.3548E-07,2.4662E-07,1.4038E-07,9.5488E-08,6.939E-08,8.9697E-08,6.4045E-08,5.8269E-08,3.7727E-08,7.9497E-08,4.6849E-08,3.7793E-08,3.262E-08,3.191E-08,2.1331E-08,1.9705E-08,1.2604E-08,1.4135E-08,1.3538E-08,7.3344E-09,1.2809E-08,1.0765E-08,6.4659E-09,2.6727E-09,2.8551E-09,1.0033E-09,1.2341E-09,5.2832E-10,4.9703E-10,1.1284E-10,0.000071019,0.000037459,1.5658E-06,0.000001398,1.1378E-06,8.7123E-07,7.2197E-07,2.2408E-07,2.2712E-07,1.916E-07,6.3783E-08,2.0124E-08,2.0716E-08,9.7431E-09,1.4728E-08,8.881E-09,7.0281E-09,1.4178E-08,1.2991E-08,9.3154E-09,3.9134E-09,6.8979E-09,4.4037E-09,2.2351E-09,3.221E-09,2.0525E-09,2.0595E-09,1.2709E-09,1.9711E-09,0.0002072,0.00015471,0.000072636,3.3335E-06
80,1,300,21.2,23,0.006194,4.9871E-07,4.1773E-13,2.2084E-06,3.2333E-11,6.647E-12,1.6538E-10,5.9E-21,3.82E-20,5E-22,0,4.3017E-16,0,2.8022E-15,3.5697E-11,7.0574E-07,1.9671E-06,3.2562E-08,2.1332E-10,3.2014E-11,4.538E-17,0.00014281,0.000084204,2.4165E-07,0.00098472,0.00062964,5.0694E-08,0.00021187,3.7218E-08,3.9002E-08,1.34E-09,3.8091E-11,0.000060233,0.000027459,4.8457E-09,2.8215E-08,6.3199E-07,3.0016E-07,1.7038E-07,1.1523E-07,7.8506E-08,3.3668E-08,3.6564E-10,2.893E-10,2.8515E-10,1.1837E-08,1.6766E-09,4.479E-12,2.2212E-12,8.2567E-11,3.7732E-10,8.3503E-10,1.2555E-12,4.0887E-09,3.6781E-09,5.1151E-09,2.1988E-09,3.5804E-11,6.6951E-09,1.1423E-09,1.3559E-10,1.3011E-11,3.5976E-09,1.4242E-12,2.7932E-09,1.2506E-09,7.5114E-10,1.6729E-10,2.7802E-10,1.6292E-10,7.0604E-11,2.7545E-11,4.8897E-11,9.3678E-12,0.000021332,7.5371E-06,1.4851E-08,1.3355E-07,9.9822E-08,5.2674E-09,5.612E-08,1.3867E-09,2.1081E-09,1.0838E-08,2.189E-08,4.3483E-13,1.3816E-09,2.0223E-13,1.3377E-10,1.6333E-13,1.2413E-13,3.2872E-09,7.4797E-10,2.38E-09,5.8585E-14,7.5054E-10,1.8569E-11,4.4568E-14,2.5029E-12,6.0979E-14,3.6044E-12,6.5431E-13,5.6377E-10,0.000036325,0.00004069,0.000011014,1.1559E-09
80,1,300,21.1,20,0.009817,0.0059805,0.020354,0.016801,0.000057568,1.0728E-08,0.00015236,0.0028701,0.0080587,4.6893E-13,0,0.000024871,0,0.00003737,0.000061922,0.000009129,0.000024351,2.1422E-06,3.1016E-09,1.3141E-09,1.2907E-10,0.00015663,0.000011068,1.9925E-08,0.0038897,0.0024317,1.8993E-07,0.0012812,1.0908E-07,1.8724E-07,1.3775E-08,6.15E-09,0.000082602,0.000072414,3.7624E-09,1.2382E-07,5.7957E-07,2.5815E-07,1.6143E-07,1.3171E-07,8.1214E-08,3.8568E-08,2.9969E-08,2.45E-08,1.6056E-08,1.2017E-08,1.2262E-08,2.0259E-08,1.5702E-08,8.8397E-09,6.3469E-09,4.9239E-09,8.4851E-09,3.8309E-09,2.6298E-09,1.8789E-09,1.8889E-09,3.0322E-09,9.891E-10,1.2287E-09,1.1219E-09,1.3961E-09,5.8622E-10,1.2934E-09,5.7809E-10,5.5669E-10,3.364E-10,1.642E-10,1.1645E-10,4.8525E-11,5.7958E-11,2.5338E-11,2.0232E-11,4.6599E-12,0.000027368,0.000016036,1.5952E-06,9.2695E-07,7.6712E-07,9.6674E-07,5.0128E-07,2.4763E-07,2.3367E-07,1.4141E-07,3.132E-08,5.9592E-08,1.4815E-08,2.9846E-08,1.5212E-08,2.6962E-08,2.2072E-08,7.7246E-09,8.8269E-09,4.9393E-09,1.2499E-08,4.4586E-09,5.203E-09,7.43E-09,5.3798E-09,6.4145E-09,3.0022E-09,2.317E-09,1.0289E-09,0.00021798,0.00015077,0.000079623,0.000014298
80,1,300,21.1,21,0.009817,0.03183,0.44134,0.1017,0.020751,0.0026122,0.020336,0.0028578,0.0081253,6.5521E-14,0,0.000031165,0,0.000048018,0.00012173,0.000037338,0.000073451,6.1882E-06,7.9176E-09,3.2476E-09,2.5626E-10,0.0066656,0.0004895,8.9173E-07,0.012351,0.0076614,5.9879E-07,0.003943,1.0345E-06,6.5305E-07,4.6946E-08,1.6285E-08,0.0006516,0.00055866,2.9951E-08,3.4426E-07,0.000032791,0.000014794,0.000009229,0.000007391,4.5605E-06,2.1603E-06,1.5298E-06,1.2497E-06,6.5722E-07,6.7629E-07,5.2549E-07,7.8104E-07,5.9707E-07,4.4743E-07,2.6685E-07,2.1208E-07,3.2293E-07,2.1564E-07,1.2683E-07,9.2834E-08,9.0558E-08,1.5467E-07,4.6688E-08,5.6793E-08,4.7942E-08,7.0534E-08,2.9634E-08,4.9949E-08,2.8986E-08,2.7241E-08,1.6394E-08,7.607E-09,6.8967E-09,2.4032E-09,3.2881E-09,1.4295E-09,1.1986E-09,2.8325E-10,0.00012664,0.000072472,5.7834E-06,3.5929E-06,2.9658E-06,0.00000345,1.9243E-06,8.8244E-07,8.4202E-07,5.3661E-07,1.2856E-07,1.8007E-07,5.6612E-08,8.9157E-08,5.4895E-08,8.1169E-08,6.5692E-08,3.0977E-08,3.4767E-08,1.9957E-08,3.7191E-08,1.735E-08,1.835E-08,2.1503E-08,1.7725E-08,1.8736E-08,1.0101E-08,7.5053E-09,4.1527E-09,0.00057499,0.00040187,0.00020823,0.000028899
80,1,300,21.1,22,0.009817,0.0013494,0.016097,0.0091831,0.0026056,0.0012058,0.0058975,0.00003092,0.000095638,7.9027E-15,0,1.7598E-06,0,3.1661E-06,0.000022365,0.000022884,0.000051047,3.4269E-06,6.4009E-09,2.272E-09,1.1925E-10,0.0044217,0.00043767,8.5423E-07,0.0094942,0.005923,4.6523E-07,0.0029831,6.7414E-07,4.7969E-07,3.1011E-08,8.4708E-09,0.00048807,0.00038167,2.4398E-08,2.8644E-07,0.000019676,8.9356E-06,5.5008E-06,0.000004305,2.6936E-06,1.2583E-06,5.124E-07,4.1691E-07,2.4045E-07,4.0036E-07,2.4956E-07,1.6712E-07,1.2131E-07,1.4505E-07,1.1377E-07,1.036E-07,6.5959E-08,1.2911E-07,8.1445E-08,6.5368E-08,5.6698E-08,5.1598E-08,3.808E-08,3.4684E-08,2.2404E-08,2.2866E-08,2.3469E-08,1.2996E-08,2.217E-08,1.8687E-08,1.1247E-08,4.7048E-09,4.5913E-09,1.7452E-09,2.0034E-09,8.5776E-10,7.9929E-10,1.8358E-10,0.00010276,0.000054832,0.000002678,2.3962E-06,1.9501E-06,1.4933E-06,1.2404E-06,3.8328E-07,3.8863E-07,3.284E-07,1.0677E-07,3.5544E-08,3.5587E-08,1.7508E-08,2.5254E-08,1.5685E-08,1.2629E-08,2.402E-08,2.1336E-08,1.5738E-08,6.9955E-09,1.1825E-08,7.5302E-09,4.2021E-09,5.7021E-09,3.8596E-09,3.6483E-09,2.2786E-09,3.3401E-09,0.00042506,0.00031864,0.00015015,0.000008327
80,1,300,21.1,23,0.009817,8.8249E-07,6.1161E-13,3.8922E-06,4.0594E-11,1.0795E-11,2.3746E-10,1.79E-20,1.164E-19,3.2E-21,0,1.5596E-15,0,1.0192E-14,2.7006E-10,1.3097E-06,6.2156E-06,1.0313E-07,1.8777E-09,2.8691E-10,1.131E-12,0.00016411,0.000097428,2.7985E-07,0.0020937,0.0013522,1.0896E-07,0.00059989,5.5283E-08,8.0797E-08,2.7863E-09,1.7123E-10,0.000093173,0.000042579,7.5271E-09,9.8329E-08,1.0235E-06,4.8387E-07,2.7462E-07,1.8659E-07,1.2719E-07,5.4537E-08,5.8871E-10,4.6576E-10,5.0408E-10,1.9172E-08,2.9711E-09,7.7846E-12,3.8549E-12,1.3292E-10,6.6796E-10,1.4802E-09,2.179E-12,6.6251E-09,6.3803E-09,8.8306E-09,3.8131E-09,5.7644E-11,1.1932E-08,2.0059E-09,2.4024E-10,2.0955E-11,6.2272E-09,2.5094E-12,4.8267E-09,2.1666E-09,1.304E-09,2.938E-10,4.462E-10,2.8271E-10,1.1436E-10,4.4617E-11,7.8478E-11,1.5208E-11,0.000030849,0.000011025,2.5364E-08,2.2872E-07,1.7092E-07,9.0144E-09,9.6336E-08,2.3683E-09,3.602E-09,1.8558E-08,3.6619E-08,7.6433E-13,2.3712E-09,3.6165E-13,2.2903E-10,2.8702E-13,2.2193E-13,5.5658E-09,1.2272E-09,4.0187E-09,1.0418E-13,1.2856E-09,3.1699E-11,8.3386E-14,4.4208E-12,1.1416E-13,6.3725E-12,1.1702E-12,9.5477E-10,0.000074483,0.000083768,0.000022752,2.8815E-09
80,1,300,21,20,0.01556,0.0055666,0.010537,0.015575,0.000018919,2.0422E-09,0.000039995,0.005313,0.014918,2.7163E-12,0,0.000051716,0,0.000077705,0.00026478,9.1697E-06,0.000042619,0.000003764,1.6055E-08,6.9652E-09,1.131E-09,0.000061304,4.3694E-06,7.866E-09,0.0043754,0.0027743,2.1669E-07,0.0023447,6.9172E-08,1.9981E-07,1.4773E-08,1.7525E-08,0.0000565,0.000049628,2.5785E-09,2.419E-07,2.3949E-07,1.0553E-07,6.599E-08,5.4379E-08,3.3566E-08,1.594E-08,1.2383E-08,1.0124E-08,7.7567E-09,4.9613E-09,5.9236E-09,9.5691E-09,7.4003E-09,3.6496E-09,3.0661E-09,2.3787E-09,3.9991E-09,1.5833E-09,1.2158E-09,8.5921E-10,8.7261E-10,1.2529E-09,4.7783E-10,5.8036E-10,5.4197E-10,5.77E-10,2.6893E-10,6.2482E-10,2.6436E-10,2.5645E-10,1.5541E-10,7.7557E-11,4.7199E-11,2.2415E-11,2.3949E-11,1.0461E-11,8.2002E-12,1.9303E-12,0.000015726,0.000009401,1.1624E-06,6.7543E-07,5.5897E-07,7.0753E-07,3.6687E-07,1.8185E-07,1.716E-07,1.0384E-07,2.221E-08,4.5899E-08,1.0843E-08,2.3507E-08,1.1133E-08,2.0767E-08,1.7384E-08,5.5445E-09,6.1235E-09,3.5246E-09,9.7576E-09,3.2488E-09,3.8208E-09,6.2005E-09,4.1436E-09,5.353E-09,2.3123E-09,1.8101E-09,7.3848E-10,0.00021785,0.00015143,0.000080411,0.000018511
80,1,300,21,21,0.01556,0.034312,0.52097,0.10762,0.0013252,3.2412E-06,0.0024882,0.0081844,0.023262,4.4761E-13,0,0.000099271,0,0.0001529,0.00073306,0.00005962,0.00019451,0.000016439,5.7477E-08,2.4053E-08,3.3138E-09,0.0032753,0.00024189,4.4055E-07,0.022366,0.014042,1.0974E-06,0.0098838,1.1484E-06,1.1365E-06,8.2087E-08,6.5168E-08,0.00080153,0.00068934,3.694E-08,9.5689E-07,0.00003922,0.000017583,0.00001097,8.8439E-06,0.000005459,2.5862E-06,1.8395E-06,1.5029E-06,8.8704E-07,8.0915E-07,7.0758E-07,1.0451E-06,7.9887E-07,5.3836E-07,3.5965E-07,2.8551E-07,4.3204E-07,2.581E-07,1.6508E-07,1.1991E-07,1.1789E-07,0.000000186,6.2678E-08,7.5172E-08,6.4562E-08,8.4908E-08,3.8314E-08,6.7684E-08,3.7426E-08,3.5355E-08,2.1332E-08,1.0068E-08,8.1348E-09,3.1238E-09,3.9324E-09,1.7101E-09,1.4137E-09,3.3759E-10,0.00016427,0.000095279,8.9372E-06,5.5506E-06,4.5818E-06,5.3485E-06,2.9821E-06,1.3688E-06,0.000001306,8.3207E-07,1.9376E-07,2.8981E-07,8.773E-08,1.4615E-07,8.5093E-08,1.3065E-07,1.077E-07,4.7293E-08,5.1703E-08,3.0344E-08,6.0621E-08,2.6804E-08,2.8467E-08,3.6842E-08,2.8467E-08,3.2093E-08,1.6216E-08,1.2216E-08,6.3403E-09,0.0010074,0.0007069,0.00036784,0.000062401
80,1,300,21,22,0.01556,0.0018302,0.02308,0.012227,0.0035348,0.00194,0.0088154,0.000087568,0.0002708,5.3987E-14,0,5.5633E-06,0,0.00001001,0.00013383,0.000037447,0.00013517,0.000009093,4.6438E-08,1.6809E-08,1.5352E-09,0.0049301,0.00048977,9.5645E-07,0.017548,0.011076,8.699E-07,0.0075942,8.8874E-07,8.6709E-07,5.6264E-08,3.4126E-08,0.00065843,0.00051577,3.3019E-08,8.0453E-07,0.00002957,0.000013356,8.2214E-06,6.4683E-06,4.0489E-06,1.8912E-06,7.6771E-07,6.2463E-07,3.9829E-07,6.0162E-07,4.1389E-07,0.000000273,1.9794E-07,2.173E-07,1.8858E-07,1.7185E-07,1.0762E-07,1.9409E-07,1.3173E-07,1.051E-07,9.1677E-08,7.7306E-08,6.3419E-08,5.687E-08,3.7153E-08,3.4268E-08,3.7836E-08,2.151E-08,3.5672E-08,3.017E-08,1.8199E-08,7.7149E-09,6.8268E-09,2.8247E-09,3.0111E-09,1.2891E-09,1.1885E-09,2.7644E-10,0.00013641,0.00007369,4.1861E-06,3.7565E-06,3.0568E-06,2.3401E-06,1.9497E-06,6.0093E-07,6.0958E-07,5.1623E-07,1.6371E-07,5.7358E-08,5.5925E-08,2.8765E-08,3.959E-08,2.531E-08,2.0746E-08,3.727E-08,3.222E-08,2.4329E-08,1.1425E-08,1.8541E-08,1.1802E-08,7.2083E-09,9.2224E-09,6.622E-09,5.9049E-09,3.7322E-09,5.1843E-09,0.00075099,0.00056538,0.00026741,0.000017984
80,1,300,21,23,0.01556,1.6094E-06,8.4586E-13,7.0065E-06,5.2609E-11,1.8059E-11,3.4501E-10,4.76E-20,3.101E-19,2.18E-20,0,4.8335E-15,0,3.1678E-14,1.6082E-09,2.1402E-06,0.000016448,2.7331E-07,1.3617E-08,2.1215E-09,1.4542E-11,0.00018199,0.00010876,3.1273E-07,0.0038659,0.002525,2.036E-07,0.0015263,7.2737E-08,1.4592E-07,5.0484E-09,6.8905E-10,0.00012553,0.000057431,1.0175E-08,2.7607E-07,1.5341E-06,7.2141E-07,4.0937E-07,2.7958E-07,1.9067E-07,8.1746E-08,8.773E-10,6.9406E-10,8.3104E-10,2.8733E-08,4.9102E-09,1.2612E-11,6.2355E-12,1.9803E-10,1.1027E-09,2.447E-09,3.5248E-12,9.9338E-09,1.0297E-08,1.4173E-08,6.1513E-09,8.5899E-11,1.9847E-08,3.281E-09,3.9696E-10,3.1229E-11,1.0027E-08,4.1254E-12,7.7555E-09,3.4913E-09,2.106E-09,4.8064E-10,6.6207E-10,4.5658E-10,1.7145E-10,6.688E-11,1.1645E-10,2.285E-11,0.00004092,0.000014802,3.9556E-08,3.5809E-07,2.6753E-07,1.4091E-08,1.5121E-07,3.7039E-09,5.6368E-09,2.9128E-08,5.6104E-08,1.2257E-12,3.7209E-09,5.9043E-13,3.5822E-10,4.6016E-13,3.6223E-13,8.629E-09,1.8503E-09,6.2072E-09,1.6903E-13,2.0133E-09,4.9549E-11,1.4215E-13,7.1253E-12,1.9472E-13,1.0283E-11,1.9096E-12,1.4808E-09,0.0001315,0.00014854,0.000040483,6.2058E-09
80,1,300,20.9,20,0.02466,0.0051593,0.0049788,0.014346,0.000005646,3.6427E-10,7.5312E-06,0.0082719,0.023225,1.4843E-11,1.7044E-12,0.000088138,0,0.00013243,0.00080954,7.7017E-06,0.000061315,5.4406E-06,6.8745E-08,3.0612E-08,8.4685E-09,0.000020634,1.4826E-06,2.6691E-09,0.0040313,0.0025925,2.0249E-07,0.0036382,3.6576E-08,1.7343E-07,1.2917E-08,4.3609E-08,0.000029606,0.000026067,1.3543E-09,3.5466E-07,8.7642E-08,3.8154E-08,2.386E-08,1.9882E-08,1.2285E-08,5.834E-09,4.5318E-09,3.7048E-09,3.3116E-09,1.814E-09,2.529E-09,3.9882E-09,3.0766E-09,1.3344E-09,1.309E-09,1.0155E-09,1.6626E-09,5.7948E-10,4.97E-10,3.4682E-10,3.5627E-10,4.5852E-10,2.04E-10,2.4188E-10,2.3139E-10,2.1118E-10,1.0899E-10,2.6675E-10,1.0671E-10,1.0433E-10,6.3452E-11,3.2324E-11,1.6932E-11,9.1437E-12,8.7643E-12,3.8249E-12,2.9418E-12,7.1149E-13,0.000007626,4.6609E-06,7.1014E-07,4.1265E-07,3.415E-07,4.3427E-07,2.2518E-07,1.1228E-07,1.0596E-07,6.412E-08,1.3385E-08,2.9835E-08,6.655E-09,1.5567E-08,6.8332E-09,1.3499E-08,1.1513E-08,3.3414E-09,3.5586E-09,2.112E-09,6.394E-09,1.9849E-09,2.3592E-09,4.3304E-09,2.6934E-09,3.7385E-09,1.5031E-09,1.1866E-09,4.4505E-10,0.0001776,0.00012412,0.000066288,0.000019604
80,1,300,20.9,21,0.02466,0.031145,0.3759,0.097286,0.00023261,1.6277E-07,0.00035972,0.020728,0.058862,3.3887E-12,3.8556E-13,0.00026967,0,0.00041496,0.0032707,0.000071722,0.00042103,0.000035745,3.4501E-07,1.476E-07,3.3503E-08,0.00093424,0.000069883,1.2728E-07,0.031496,0.020071,1.5687E-06,0.020408,7.8046E-07,1.4882E-06,1.0814E-07,2.1907E-07,0.00058358,0.00050366,2.6984E-08,1.9303E-06,0.000024862,0.000011003,6.8656E-06,5.6054E-06,0.000003465,1.6416E-06,1.1709E-06,9.5663E-07,6.9363E-07,5.1281E-07,5.5222E-07,7.9843E-07,6.0976E-07,3.4267E-07,2.8089E-07,2.2278E-07,3.2975E-07,1.6382E-07,1.215E-07,8.7059E-08,8.6736E-08,1.1839E-07,4.8789E-08,5.6939E-08,5.0392E-08,5.4125E-08,2.7886E-08,5.3092E-08,2.7165E-08,2.5904E-08,1.5689E-08,7.6255E-09,5.0277E-09,2.2942E-09,2.4926E-09,1.0837E-09,8.7374E-10,2.1267E-10,0.00016144,0.000095516,0.000011052,6.8534E-06,5.6575E-06,6.6445E-06,3.6979E-06,0.000001705,1.6261E-06,1.0347E-06,2.3395E-07,3.808E-07,1.088E-07,1.9562E-07,1.0567E-07,1.7172E-07,1.4419E-07,5.7564E-08,6.0836E-08,3.6748E-08,8.0518E-08,3.3093E-08,3.5471E-08,5.1932E-08,3.7229E-08,4.5211E-08,2.1188E-08,1.6157E-08,7.7167E-09,0.0014339,0.0010109,0.00052875,0.00011248
